股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260416],p_open,p_close,chg_pct,涨跌幅:前复权排名[20260416],p_high,p_low,竞价匹配价[20260416],竞价异动类型[20260416],竞价异动说明[20260416],集合竞价评级[20260416],竞价量[20260416],竞价金额[20260416],竞价未匹配量[20260416],竞价未匹配金额[20260416],开盘价:前复权[20260416],最高价:前复权[20260416],最低价:前复权[20260416],收盘价:前复权[20260416],振幅[20260416],成交量[20260416],market_code,code,date
688118.SH,普元信息,27.23,0.22083179977916348,1.156,28.88,29.61,3.71278459,590/5521,29.68,28.57,28.88,,,,4678,135100.64,29,837.52,28.88,29.68,28.57,29.61,3.887915,2936513,17,688118,20260416
300217.SZ,东方电热,5.12,-0.19493177387913815,0.39,5.15,5.32,3.7037037,591/5521,5.35,5.14,5.15,,,,89900,462985.0,200,1030.0,5.15,5.35,5.14,5.32,4.093567,4.7026407E7,33,300217,20260416
603255.SH,鼎际得,31.19,-0.3195909236177625,0.28,28.7,29.68,3.7037037,591/5521,29.87,28.42,28.7,,,,300,8610.0,100,2870.0,28.7,29.87,28.42,29.68,5.066387,2033000,17,603255,20260416
688115.SH,思林杰,55.99,8.19323671497585,0.49,40.99,42.3,3.70188772,593/5521,42.3,40.51,40.99,,,,1000,40990.0,-1064,-43613.36,40.99,42.3,40.51,42.3,4.38833,890662,17,688115,20260416
002973.SZ,侨银股份,12.59,-1.9470404984423677,0.158,12.72,13.17,3.7007874,594/5521,13.31,12.68,12.72,,,,10300,131016.0,900,11448.0,12.72,13.31,12.68,13.17,4.960629,4881600,33,002973,20260416
300611.SZ,美力科技,24.9,0.7689194658033093,0.604,26.66,27.48,3.69811321,595/5521,27.5,26.63,26.66,,,,5300,141298.0,-1900,-50654.0,26.66,27.5,26.63,27.48,3.283018,6255773,33,300611,20260416
300183.SZ,东软载波,13.02,0.15384615384615058,0.205,14.64,15.15,3.69609856,596/5521,15.2,14.51,14.64,,,,19200,281088.0,3600,52704.0,14.64,15.2,14.51,15.15,4.722792,9159823,33,300183,20260416
688528.SH,秦川物联,12.35,3.868797308662734,0.852,10.66,10.96,3.6896878,598/5521,11.04,10.42,10.66,,,,7147,76187.02,-4011,-42757.26,10.66,11.04,10.42,10.96,5.865657,1933081,17,688528,20260416
002467.SZ,二六三,6.82,1.0370370370370412,2.359,7.81,7.91,3.66972477,601/5521,8.09,7.69,7.81,竞价抢筹,单笔放量10%以上抢筹,看多,3169700,24755357.0,44200,345202.0,7.81,8.09,7.69,7.91,5.242463,2.84886005E8,33,002467,20260416
300729.SZ,乐歌股份,12.39,-1.3535031847133752,0.556,12.65,13.04,3.65659777,602/5521,13.2,12.62,12.65,跌停试盘,第1次跌停试盘,-,17100,216315.0,1100,13915.0,12.65,13.2,12.62,13.04,4.610492,6563375,33,300729,20260416
000959.SZ,首钢股份,4.56,-2.7718550106609974,0.215,4.67,4.83,3.64806867,604/5521,4.84,4.61,4.67,,,,110500,516035.0,-11200,-52304.0,4.67,4.84,4.61,4.83,4.935622,8.6432158E7,33,000959,20260416
301316.SZ,慧博云通,50.95,7.512133361468669,0.517,44.68,46.07,3.64454443,605/5521,46.7,44.5,44.68,大买单试盘,大买单试盘659万元,-,31200,1394016.0,7900,352972.0,44.68,46.7,44.5,46.07,4.949381,1.2637411E7,33,301316,20260416
002379.SZ,宏桥控股,24.9,-1.4251781472684202,1.026,28.56,29.3,3.64343827,606/5521,29.36,28.4,28.56,,,,37600,1073856.0,-17400,-496944.0,28.31,29.11,28.15,29.05,3.395825,1.7034481E7,33,002379,20260416
002079.SZ,苏州固锝,11.7,0.08554319931565259,0.708,9.96,10.25,3.64004044,607/5521,10.38,9.92,9.96,,,,470400,4685184.0,-3000,-29880.0,9.96,10.38,9.92,10.25,4.651162,3.9272081E7,33,002079,20260416
601231.SH,环旭电子,37.8,-6.156901688182731,0.219,36.7,37.95,3.63189514,608/5521,38.41,36.21,36.7,竞价抢筹,单笔放量10%以上抢筹,看多,226000,8294200.0,3800,139460.0,36.7,38.41,36.21,37.95,6.007646,4.8688523E7,17,601231,20260416
301072.SZ,中捷精工,24.65,1.607584501236591,0.641,21.98,22.63,3.61721612,609/5521,22.8,21.78,21.98,涨停试盘,第1次涨停试盘,-,15100,331898.0,800,17584.0,21.98,22.8,21.78,22.63,4.670329,1356200,33,301072,20260416
601336.SH,新华保险,64.4,0.4680187207488477,0.016,61.67,63.89,3.6166072,610/5521,64.13,61.38,61.67,大卖单试盘,大卖单试盘785万元,-,60200,3712534.0,400,24668.0,61.67,64.13,61.38,63.89,4.459941,2.9435024E7,17,601336,20260416
300305.SZ,裕兴股份,6.76,1.197604790419163,0.656,6.14,6.32,3.60655738,613/5521,6.36,6.08,6.14,,,,32500,199550.0,300,1842.0,6.14,6.36,6.08,6.32,4.590163,1.0765879E7,33,300305,20260416
002762.SZ,*ST金比,8.71,3.4441805225653317,4.0,7.8,7.77,3.6,614/5521,7.88,7.64,7.8,涨停撤单,涨停撤单96.60%,-,687700,5364060.0,-86600,-675480.0,7.8,7.88,7.64,7.77,3.2,1.4526632E7,33,002762,20260416
600499.SH,科达制造,19.25,-3.9900249376558636,0.843,17.95,18.44,3.59550562,615/5521,18.52,17.67,17.95,,,,37600,674920.0,14800,265660.0,17.95,18.52,17.67,18.44,4.77528,2.73899E7,17,600499,20260416
600883.SH,博闻科技,9.01,4.282407407407398,0.385,7.82,8.07,3.59435173,616/5521,8.13,7.76,7.82,,,,23500,183770.0,-8800,-68816.0,7.82,8.13,7.76,8.07,4.749679,4404500,17,600883,20260416
002591.SZ,恒大高新,8.36,9.999999999999996,0.599,6.72,6.92,3.59281437,617/5521,6.95,6.6,6.72,,,,40300,270816.0,-90700,-609504.0,6.72,6.95,6.6,6.92,5.23952,7549827,33,002591,20260416
601388.SH,怡球资源,4.08,-0.9708737864077678,0.769,3.93,4.04,3.58974359,618/5521,4.14,3.93,3.93,,,,391400,1538202.0,-115100,-452343.0,3.93,4.14,3.93,4.04,5.384615,9.7956302E7,17,601388,20260416
603183.SH,建研院,4.9,1.6597510373443998,0.224,4.48,4.63,3.57941834,620/5521,4.65,4.44,4.48,,,,10100,45248.0,-18600,-83328.0,4.48,4.65,4.44,4.63,4.697986,1.2422967E7,17,603183,20260416
688503.SH,聚和材料,102.97,1.2786466017507594,0.443,92.9,95.8,3.57876527,621/5521,96.87,91,92.9,,,,33250,3088925.0,1511,140371.9,92.9,96.87,91,95.8,6.346632,1.1767878E7,17,688503,20260416
603682.SH,锦和商管,8.65,2.1251475796930306,0.143,7.01,7.25,3.57142857,622/5521,7.41,6.95,7.01,竞价抢筹,单笔放量10%以上抢筹,看多,305300,2140153.0,30000,210300.0,7.01,7.41,6.95,7.25,6.571428,3.13791E7,17,603682,20260416
300099.SZ,尤洛卡,9.12,3.050847457627114,0.223,9,9.3,3.56347439,624/5521,9.37,8.96,9.0,,,,41200,370800.0,3400,30600.0,8.86,9.23,8.82,9.16,4.565701,3.1573964E7,33,300099,20260416
300378.SZ,鼎捷数智,38.92,-0.866021395822711,1.104,40.3,41.27,3.53738083,626/5521,41.39,40.21,40.3,,,,30200,1217060.0,-400,-16120.0,40.3,41.39,40.21,41.27,2.960361,1.3143955E7,33,300378,20260416
603121.SH,华培动力,20.09,-0.1491053677932462,1.506,21.57,22.0,3.52941176,627/5521,22.04,21.08,21.57,,,,51700,1115169.0,-11900,-256683.0,21.57,22.04,21.08,22.0,4.517647,9417248,17,603121,20260416
002316.SZ,亚联发展,5.54,2.214022140221404,0.979,5.16,5.29,3.52250489,629/5521,5.3,5.05,5.16,,,,65800,339528.0,400,2064.0,5.16,5.3,5.05,5.29,4.892367,1.70084E7,33,002316,20260416
688213.SH,思特威,87.91,-1.124732875941964,0.011,92.01,95.24,3.52173913,630/5521,96.76,91.59,92.01,,,,17013,1565366.1,1417,130378.17,92.01,96.76,91.59,95.24,5.619565,9500525,17,688213,20260416
605068.SH,明新旭腾,25.71,-0.31019775106629816,0.038,26.17,27.08,3.51681957,632/5521,27.39,25.96,26.17,,,,2000,52340.0,5900,154403.0,26.17,27.39,25.96,27.08,5.46636,3541050,17,605068,20260416
300364.SZ,中文在线,28.78,-2.770270270270271,0.546,27.6,28.41,3.49726776,635/5521,28.76,27.6,27.6,,,,152700,4214520.0,11900,328440.0,27.6,28.76,27.6,28.41,4.225865,6.600654E7,33,300364,20260416
002274.SZ,华昌化工,6.75,-0.14792899408283708,0.166,6.02,6.22,3.49417637,636/5521,6.23,5.99,6.02,,,,72800,438256.0,100,602.0,6.02,6.23,5.99,6.22,3.993344,2.3268499E7,33,002274,20260416
002176.SZ,江特电机,16.05,-0.24860161591049812,1.101,11.02,11.28,3.48623853,637/5521,11.37,10.89,11.02,竞价抢筹,单笔放量10%以上抢筹,看多,992200,10934044.0,16900,186238.0,11.02,11.37,10.89,11.28,4.403669,1.24857134E8,33,002176,20260416
002015.SZ,协鑫能科,17.75,-5.02942750133762,0.562,17.9,18.42,3.48314607,639/5521,18.82,17.51,17.9,竞价砸盘,单笔放量10%以上砸盘,偏空,3283000,58765700.0,-54300,-971970.0,17.9,18.82,17.51,18.42,7.35955,2.04066966E8,33,002015,20260416
002611.SZ,东方精工,17.2,2.5641025641025625,0.116,17.27,17.85,3.47826087,640/5521,17.88,17.24,17.27,,,,47500,820325.0,0,0.0,17.27,17.88,17.24,17.85,3.710144,3.569264E7,33,002611,20260416
603901.SH,永创智能,12.22,-4.231974921630087,0.083,12.12,12.53,3.46820809,641/5521,12.75,12.03,12.12,,,,109864,1331551.68,2636,31948.32,12.12,12.75,12.03,12.53,5.945499,2.0810863E7,17,603901,20260416
002488.SZ,金固股份,12.45,3.7499999999999942,0.444,11.3,11.64,3.46666667,643/5521,11.69,11.22,11.3,,,,19900,224870.0,-8700,-98310.0,11.3,11.69,11.22,11.64,4.177777,1.7312329E7,33,002488,20260416
603285.SH,键邦股份,43.59,1.7507002801120446,1.01,35,35.85,3.46320346,644/5521,36.5,34.36,35.0,急速上涨,一分钟涨幅大于3%,-,173600,6076000.0,2000,70000.0,35,36.5,34.36,35.85,6.176046,1.0682247E7,17,603285,20260416
000016.SZ,*ST康佳A,3.24,-4.985337243401757,0.629,3.2,3.29,3.4591195,648/5521,3.3,3.16,3.2,,,,158100,505920.0,-30400,-97280.0,3.2,3.3,3.16,3.29,4.402515,4.7743229E7,33,000016,20260416
300952.SZ,恒辉安防,33.5,2.697731453096268,2.563,38.01,38.34,3.45385861,650/5521,39.72,37.46,38.01,,,,31900,1212519.0,2700,102627.0,38.01,39.72,37.46,38.34,6.098219,6853915,33,300952,20260416
300235.SZ,方直科技,14.09,2.7716994894237708,0.077,13.04,13.48,3.45356869,651/5521,13.5,13.02,13.04,,,,23200,302528.0,0,0.0,13.04,13.5,13.02,13.48,3.683806,8027700,33,300235,20260416
603558.SH,健盛集团,13.02,0.30816640986131855,0.451,13.38,13.78,3.45345345,652/5521,13.89,13.35,13.38,,,,20700,276966.0,-200,-2676.0,13.03,13.54,13,13.43,4.054054,1.07966E7,17,603558,20260416
300570.SZ,太辰光,135.92,-1.699573298618661,0.577,130.78,134.52,3.4530493,653/5521,136.37,130.53,130.78,竞价抢筹,单笔放量10%以上抢筹,看多,188016,24588732.0,3584,468715.52,130.78,136.37,130.53,134.52,4.491271,2.4815889E7,33,300570,20260416
605006.SH,山东玻纤,11.69,-3.6273701566364487,0.395,10.18,10.49,3.45167653,654/5521,10.49,9.89,10.18,,,,368000,3746240.0,700,7126.0,10.18,10.49,9.89,10.49,5.917159,5.2812353E7,17,605006,20260416
601689.SH,拓普集团,60.14,4.445988190343874,3.18,61,61.16,3.45060893,655/5521,61.68,60.37,61.0,竞价抢筹,单笔放量10%以上抢筹,看多,1056449,64443389.0,72651,4431711.0,61,61.68,60.37,61.16,2.215832,4.3325151E7,17,601689,20260416
300621.SZ,维业股份,9.09,1.3377926421404593,0.123,8.13,8.4,3.44827586,656/5521,8.45,8.01,8.13,,,,32900,267477.0,1300,10569.0,8.13,8.45,8.01,8.4,5.418719,6554337,33,300621,20260416
000957.SZ,中通客车,11.93,-0.9958506224066472,0.504,11.96,12.31,3.44537815,657/5521,12.35,11.96,11.96,,,,85600,1023776.0,3000,35880.0,11.96,12.35,11.96,12.31,3.27731,2.915164E7,33,000957,20260416
001280.SZ,中国铀业,81.84,-2.3854961832061066,0.647,80.92,83.17,3.44527363,658/5521,83.68,80.5,80.92,,,,23400,1893528.0,-200,-16184.0,80.92,83.68,80.5,83.17,3.955223,1.5372109E7,33,001280,20260416
300664.SZ,鹏鹞环保,5.6,-0.5328596802841963,0.163,6.14,6.34,3.42577488,659/5521,6.34,6.04,6.14,,,,36500,224110.0,-300,-1842.0,6.14,6.34,6.04,6.34,4.893964,3.37682E7,33,300664,20260416
603859.SH,能科科技,39.2,0.5128205128205201,1.043,38.75,39.66,3.41590613,660/5521,39.67,38.5,38.75,,,,13500,523125.0,400,15500.0,38.75,39.67,38.5,39.66,3.050847,6432396,17,603859,20260416
002396.SZ,星网锐捷,26.5,-0.2634550244636819,0.036,28.14,29.09,3.41272663,661/5521,29.2,28.01,28.14,,,,42700,1201578.0,2200,61908.0,28.14,29.2,28.01,29.09,4.230359,1.7260289E7,33,002396,20260416
002652.SZ,扬子新材,5.93,-4.045307443365696,0.213,4.71,4.86,3.40425532,664/5521,4.88,4.71,4.71,,,,74500,350895.0,42800,201588.0,4.71,4.88,4.71,4.86,3.617021,1.9231106E7,33,002652,20260416
301011.SZ,华立科技,19.91,0.45408678102926264,0.606,21.59,22.19,3.40167754,665/5521,22.28,21.46,21.59,,,,8900,192151.0,-1600,-34544.0,21.59,22.28,21.46,22.19,3.821062,3551626,33,301011,20260416
600108.SH,亚盛集团,4.34,0.9302325581395358,0.454,4.43,4.56,3.40136054,666/5521,4.57,4.35,4.43,,,,170000,753100.0,-118500,-524955.0,4.43,4.57,4.35,4.56,4.988662,9.7959394E7,17,600108,20260416
001360.SZ,南矿集团,21.5,0.9389671361502314,0.573,21.07,21.66,3.38902148,669/5521,21.88,20.75,21.07,,,,2900,61103.0,600,12642.0,21.07,21.88,20.75,21.66,5.393794,2834900,33,001360,20260416
300302.SZ,同有科技,27.72,-3.1446540880503218,0.748,22.91,23.51,3.38610378,670/5521,24.32,22.36,22.91,,,,185100,4240641.0,-600,-13746.0,22.91,24.32,22.36,23.51,8.619173,3.5398639E7,33,300302,20260416
688158.SH,优刻得,45.03,-1.7026850032743965,1.573,46.5,47.33,3.38575797,671/5521,48.88,46.26,46.5,,,,173707,8077375.5,199,9253.5,46.5,48.88,46.26,47.33,5.723023,5.5097979E7,17,688158,20260416
688579.SH,地纬智能,10.11,-6.128133704735378,0.183,10.95,11.3,3.38517841,672/5521,11.41,10.85,10.95,,,,4018,43997.1,-1158,-12680.1,10.95,11.41,10.85,11.3,5.123513,8770402,17,688579,20260416
002136.SZ,安纳达,15.09,-1.4369693011103895,0.241,12.48,12.87,3.37349398,676/5521,12.94,12.4,12.48,,,,3600,44928.0,-4200,-52416.0,12.48,12.94,12.4,12.87,4.337349,7062100,33,002136,20260416
300640.SZ,德艺文创,7.4,2.3513139695712297,0.146,6.84,7.06,3.36749634,678/5521,7.12,6.78,6.84,,,,24400,166896.0,-1300,-8892.0,6.84,7.12,6.78,7.06,4.978038,8989300,33,300640,20260416
603124.SH,江南新材,127.1,-0.8425651427679922,1.9,122.8,124.56,3.36071695,679/5521,125.82,119.66,122.8,,,,3600,442080.0,0,0.0,122.8,125.82,119.66,124.56,5.111608,1768391,17,603124,20260416
300564.SZ,筑博设计,15.89,-0.4385964912280719,0.546,14.72,15.13,3.34699454,681/5521,15.23,14.5,14.72,,,,25500,375360.0,-3100,-45632.0,14.72,15.23,14.5,15.13,4.986338,2327800,33,300564,20260416
002569.SZ,*ST步森,14.41,1.4788732394366257,2.506,13.5,13.61,3.34092635,682/5521,13.78,13.36,13.5,竞价砸盘,单笔放量10%以上砸盘,偏空,437500,5906250.0,10600,143100.0,13.5,13.78,13.36,13.61,3.189066,3465400,33,002569,20260416
688455.SH,科捷智能,21.0,1.1073663938372673,0.036,28.17,29.1,3.33806818,683/5521,29.19,27.78,28.17,,,,432,12169.44,410,11549.7,28.17,29.19,27.78,29.1,5.007102,2879271,17,688455,20260416
601121.SH,宝地矿业,7.78,-2.261306532663313,0.133,7.51,7.75,3.33333333,684/5521,7.8,7.47,7.51,,,,28200,211782.0,5900,44309.0,7.51,7.8,7.47,7.75,4.4,1.2533892E7,17,601121,20260416
688111.SH,金山办公,251.94,1.075182540319348,0.933,246.6,252.46,3.33169614,687/5521,254.94,246.6,246.6,,,,75361,18584023.0,-85,-20961.0,246.6,254.94,246.6,252.46,3.413555,1.1321811E7,17,688111,20260416
688237.SH,超卓航科,56.33,1.5137862677959926,1.008,56.14,57.43,3.32853544,688/5521,58.25,54.83,56.14,,,,4903,275254.42,1875,105262.5,56.14,58.25,54.83,57.43,6.153292,2267048,17,688237,20260416
301499.SZ,维科精密,35.78,3.590040532715698,3.205,34.78,34.82,3.32344214,690/5521,36.33,34.33,34.78,,,,64900,2257222.0,-200,-6956.0,34.78,36.33,34.33,34.82,5.934718,6921846,33,301499,20260416
603041.SH,美思德,14.12,1.436781609195397,0.565,12.46,12.8,3.30912026,696/5521,12.87,12.3,12.46,,,,4500,56070.0,-1900,-23674.0,12.46,12.87,12.3,12.8,4.600484,2429300,17,603041,20260416
603823.SH,百合花,16.7,4.24469413233458,0.066,15.15,15.64,3.30250991,699/5521,15.76,15.11,15.15,,,,10600,160590.0,200,3030.0,15.15,15.76,15.11,15.64,4.293262,6820350,17,603823,20260416
002443.SZ,金洲管道,11.84,0.08453085376162119,1.21,9.2,9.39,3.30033003,700/5521,9.56,9.06,9.2,,,,100500,924600.0,-83200,-765440.0,9.2,9.56,9.06,9.39,5.50055,2.5367991E7,33,002443,20260416
000679.SZ,大连友谊,7.24,1.971830985915501,0.299,6.7,6.9,3.29341317,701/5521,6.94,6.66,6.7,跌停试盘,第1次跌停试盘,-,12400,83080.0,-4300,-28810.0,6.7,6.94,6.66,6.9,4.191616,7045072,33,000679,20260416
603588.SH,高能环境,14.58,-1.2863913337846953,0.132,15.22,15.7,3.28947368,702/5521,15.8,15.03,15.22,,,,319900,4868878.0,-350500,-5334610.0,15.12,15.7,14.93,15.6,5.065789,8.8610322E7,17,603588,20260416
300891.SZ,惠云钛业,8.6,-1.8264840182648419,0.365,8.24,8.48,3.28867235,703/5521,8.56,8.18,8.24,,,,6500,53560.0,-4800,-39552.0,8.24,8.56,8.18,8.48,4.628501,7812510,33,300891,20260416
688209.SH,英集芯,24.27,5.430060816681147,0.048,21,21.68,3.28727966,704/5521,21.77,20.94,21.0,,,,7204,151284.0,4642,97482.0,21,21.77,20.94,21.68,3.954263,7167653,17,688209,20260416
002355.SZ,兴民智通,6.0,1.0101010101010035,0.984,6.16,6.3,3.27868852,707/5521,6.58,6.16,6.16,,,,107100,659736.0,219800,1353968.0,6.16,6.58,6.16,6.3,6.885245,3.7913256E7,33,002355,20260416
002890.SZ,弘宇股份,17.0,-2.0172910662824286,0.68,16.28,16.7,3.27767471,708/5521,16.74,16.11,16.28,,,,1400,22792.0,1500,24420.0,16.28,16.74,16.11,16.7,3.896103,2089100,33,002890,20260416
688120.SH,华海清科,197.43,2.1894409937888293,1.041,185.4,189.5,3.27538285,709/5521,191.38,182.5,185.4,,,,15162,2811034.8,-2061,-382109.4,185.4,191.38,182.5,189.5,4.8395,5719386,17,688120,20260416
688518.SH,联赢激光,28.66,6.820723071188975,0.925,26.2,26.81,3.2742681,710/5521,27.07,25.96,26.2,,,,26590,696658.0,6875,180125.0,26.2,27.07,25.96,26.81,4.275808,9916463,17,688518,20260416
688006.SH,杭可科技,31.9,-0.1252348152786559,1.193,29.7,30.31,3.27086882,711/5521,31.68,29.5,29.7,,,,94040,2792988.0,-7949,-236085.3,29.7,31.68,29.5,30.31,7.427597,2.4849999E7,17,688006,20260416
000811.SZ,冰轮环境,24.95,1.299228583028828,0.161,18.68,19.26,3.27077748,712/5521,19.29,18.42,18.68,,,,147500,2755300.0,-600,-11208.0,18.68,19.29,18.42,19.26,4.664879,2.9377302E7,33,000811,20260416
301202.SZ,朗威股份,40.39,0.597758405977589,0.595,40.6,41.68,3.27056492,713/5521,41.82,40.49,40.6,,,,600,24360.0,200,8120.0,40.6,41.82,40.49,41.68,3.295341,1804300,33,301202,20260416
301278.SZ,快可电子,38.92,0.6725297465080319,0.448,38.16,39.23,3.26401685,715/5521,39.23,37.65,38.16,,,,6800,259488.0,0,0.0,38.16,39.23,37.65,39.23,4.158989,2518198,33,301278,20260416
002400.SZ,省广集团,8.96,5.660377358490571,0.581,8.65,8.88,3.25581395,716/5521,8.96,8.65,8.65,,,,140400,1214460.0,76800,664320.0,8.65,8.96,8.65,8.88,3.604651,1.36121509E8,33,002400,20260416
603912.SH,佳力图,10.58,1.2440191387559885,0.789,10.22,10.47,3.25443787,718/5521,10.48,10.09,10.22,,,,102700,1049594.0,6900,70518.0,10.22,10.48,10.09,10.47,3.846153,3.2272512E7,17,603912,20260416
688270.SH,ST臻镭,130.38,7.707558859975215,0.264,171,176.1,3.25417766,719/5521,182.21,171,171.0,,,,119705,20469555.0,23237,3973527.0,171,182.21,171,176.1,6.572852,1.9360334E7,22,688270,20260416
301413.SZ,安培龙,100.69,1.8820196296671046,2.317,124.52,125.66,3.25390304,720/5521,127.23,122.56,124.52,竞价砸盘,单笔放量10%以上砸盘,偏空,84819,10561661.9,481,59894.12,124.52,127.23,122.56,125.66,3.837304,4964787,33,301413,20260416
000757.SZ,浩物股份,4.89,0.4106776180698064,0.866,4.66,4.77,3.24675325,721/5521,4.78,4.59,4.66,,,,27500,128150.0,-55800,-260028.0,4.66,4.78,4.59,4.77,4.112554,9056690,33,000757,20260416
002629.SZ,仁智股份,6.47,-1.371951219512193,1.7,6.58,6.68,3.24574961,723/5521,6.7,6.46,6.58,,,,147600,971208.0,11400,75012.0,6.58,6.7,6.46,6.68,3.709428,2.57739E7,33,002629,20260416
301563.SZ,云汉芯城,163.9,0.570657176167397,1.256,162,165.16,3.23145197,726/5521,166.77,159.17,162.0,竞价抢筹,单笔放量10%以上抢筹,看多,18800,3045600.0,-105,-17010.0,162,166.77,159.17,165.16,4.750296,1937587,33,301563,20260416
300964.SZ,本川智能,71.15,2.0803443328550975,0.028,72.19,74.5,3.22848829,727/5521,74.95,71.51,72.19,,,,40700,2938133.0,800,57752.0,72.19,74.95,71.51,74.5,4.766523,6698359,33,300964,20260416
300932.SZ,三友联众,14.38,-0.06949270326615557,1.148,14.1,14.39,3.22812052,728/5521,14.42,13.8,14.1,竞价砸盘,单笔放量10%以上砸盘,偏空,258600,3646260.0,-29900,-421590.0,14.1,14.42,13.8,14.39,4.447632,1.6160627E7,33,300932,20260416
300417.SZ,南华仪器,14.17,2.458423716558206,0.726,12.49,12.8,3.22580645,729/5521,12.86,12.31,12.49,,,,9500,118655.0,-1900,-23731.0,12.49,12.86,12.31,12.8,4.435483,3126950,33,300417,20260416
300838.SZ,浙江力诺,17.79,4.34017595307917,0.739,15,15.37,3.22364003,730/5521,15.44,14.65,15.0,,,,22900,343500.0,-2100,-31500.0,15,15.44,14.65,15.37,5.305574,2249100,33,300838,20260416
001378.SZ,德冠新材,26.79,2.290950744558984,1.127,25.13,25.65,3.2193159,731/5521,25.66,24.93,25.13,竞价抢筹,单笔放量10%以上抢筹,看多,56900,1429897.0,2600,65338.0,25.13,25.66,24.93,25.65,2.937625,3302665,33,001378,20260416
601126.SH,四方股份,56.05,3.8155213928505187,1.465,45.71,46.5,3.21864595,732/5521,46.5,43.8,45.71,,,,212000,9690520.0,-16600,-758786.0,45.71,46.5,43.8,46.5,5.99334,3.1879247E7,17,601126,20260416
002922.SZ,伊戈尔,39.54,-2.6348190100960363,2.255,39.45,39.82,3.21410057,733/5521,40.2,37.53,39.45,竞价砸盘,单笔放量10%以上砸盘,偏空,427400,16860930.0,-14900,-587805.0,39.45,40.2,37.53,39.82,6.920684,2.0643848E7,33,002922,20260416
301171.SZ,易点天下,33.47,0.0,1.54,46.81,47.58,3.21041215,735/5521,48.48,46.81,46.81,竞价抢筹,单笔放量10%以上抢筹,看多,157800,7386618.0,100,4681.0,35.98076923,37.26538462,35.98076923,36.57,3.622559,4.140308E7,33,301171,20260416
300886.SZ,华业香料,29.95,2.0790729379686415,0.073,27.45,28.31,3.20816624,736/5521,28.32,27.15,27.45,,,,6900,189405.0,-10500,-288225.0,27.45,28.32,27.15,28.31,4.265402,1541100,33,300886,20260416
300084.SZ,海默科技,11.81,3.415061295971984,0.377,10.64,10.94,3.20754717,737/5521,10.99,10.64,10.64,,,,45100,479864.0,900,9576.0,10.64,10.99,10.64,10.94,3.301886,1.9652802E7,33,300084,20260416
002815.SZ,崇达技术,13.9,-2.524544179523138,0.6,15.09,15.48,3.2,739/5521,15.59,15,15.09,,,,80200,1210218.0,100,1509.0,15.09,15.59,15,15.48,3.933333,3.5568695E7,33,002815,20260416
300634.SZ,彩讯股份,22.59,-3.1718816973853343,1.597,27.35,27.78,3.19465082,742/5521,28.1,27.09,27.35,,,,67300,1840655.0,-700,-19145.0,27.35,28.1,27.09,27.78,3.751857,1.8937635E7,33,300634,20260416
688787.SH,海天瑞声,130.1,1.2215047070722735,1.115,131.5,134.2,3.19108035,743/5521,136.6,131.18,131.5,,,,4805,631857.5,-1324,-174106.0,131.5,136.6,131.18,134.2,4.167627,2540224,17,688787,20260416
688671.SH,碧兴物联,23.7,2.597402597402588,0.048,21.04,21.7,3.18592487,744/5521,21.85,20.78,21.04,,,,3700,77848.0,600,12624.0,21.04,21.85,20.78,21.7,5.087969,1225366,17,688671,20260416
301505.SZ,苏州规划,23.31,1.7903930131004373,0.046,21.99,22.68,3.18471338,745/5521,22.79,21.77,21.99,,,,1600,35184.0,0,0.0,21.99,22.79,21.77,22.68,4.640582,2521030,33,301505,20260416
300500.SZ,启迪设计,11.71,1.8260869565217466,0.193,10.39,10.7,3.18225651,746/5521,10.84,10.29,10.39,,,,11500,119485.0,100,1039.0,10.39,10.84,10.29,10.7,5.30376,4473247,33,300500,20260416
688557.SH,兰剑智能,34.88,1.9883040935672505,1.026,31.51,32.18,3.17409426,749/5521,32.19,31.17,31.51,,,,1619,51014.69,21,661.71,31.51,32.19,31.17,32.18,3.270278,1526411,17,688557,20260416
