股票代码,股票简称,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260430],p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],成交量[20260430],market_code,code,date
000952.SZ,广济药业,7.3,7.3,7.39,1.65061898,1380/5521,7.48,7.26,7.3,7.3,7.3,0,7.3,7.48,7.26,7.39,3.026134,1.385542E7,33,000952,20260430
002105.SZ,信隆健康,6.69,6.69,6.79,1.64670659,1381/5521,6.84,6.69,6.69,6.69,6.69,0,6.69,6.84,6.69,6.79,2.245508,9688369,33,002105,20260430
603201.SH,常润股份,15.69,15.69,16.05,1.64661178,1382/5521,16.42,15.69,15.69,15.69,15.69,0,15.69,16.42,15.69,16.05,4.623179,2595351,17,603201,20260430
301586.SZ,佳力奇,41.33,41.33,42.0,1.64569216,1383/5521,42.23,41.03,41.33,41.33,41.33,0,41.33,42.23,41.03,42.0,2.904162,1199836,33,301586,20260430
600755.SH,厦门国贸,6.15,6.15,6.19,1.64203612,1384/5521,6.21,6.11,6.15,6.15,6.15,0,6.15,6.21,6.11,6.19,1.642036,2.1793391E7,17,600755,20260430
300321.SZ,同大股份,37.19,37.19,37.8,1.64022587,1385/5521,38.06,37.04,37.19,37.19,37.19,0,37.19,38.06,37.04,37.8,2.742672,1250500,33,300321,20260430
603908.SH,牧高笛,23.81,23.81,24.18,1.63934426,1386/5521,24.37,23.67,23.81,23.81,23.81,0,23.81,24.37,23.67,24.18,2.942412,2248746,17,603908,20260430
920002.BJ,万达轴承,81.99,81.99,83.08,1.63934426,1386/5521,83.86,81.52,81.99,81.99,81.99,0,81.99,83.86,81.52,83.08,2.862735,442079,151,920002,20260430
301578.SZ,辰奕智能,34.17,34.17,34.73,1.6388645,1388/5521,34.86,34,34.17,34.17,34.17,0,34.17,34.86,34,34.73,2.516827,843957,33,301578,20260430
688095.SH,福昕软件,77.81,77.81,78.46,1.63212435,1389/5521,79.72,76.93,77.81,77.81,77.81,0,77.81,79.72,76.93,78.46,3.613989,3786965,17,688095,20260430
300328.SZ,宜安科技,17.84,17.84,18.06,1.63196398,1390/5521,18.3,17.7,17.84,17.84,17.84,0,17.84,18.3,17.7,18.06,3.376477,4.2895118E7,33,300328,20260430
000626.SZ,远大控股,9.19,9.19,9.35,1.63043478,1391/5521,9.6,9.16,9.19,9.19,9.19,0,9.19,9.6,9.16,9.35,4.782608,2.618437E7,33,000626,20260430
000663.SZ,永安林业,6.82,6.82,6.88,1.62481536,1392/5521,6.92,6.75,6.82,6.82,6.82,0,6.82,6.92,6.75,6.88,2.511078,8991601,33,000663,20260430
002570.SZ,贝因美,4.94,4.94,5.03,1.61616162,1393/5521,5.03,4.93,4.94,4.94,4.94,0,4.94,5.03,4.93,5.03,2.020202,2.3395893E7,33,002570,20260430
002927.SZ,泰永长征,17.79,17.79,18.24,1.61559889,1394/5521,18.3,17.72,17.79,17.79,17.79,0,17.79,18.3,17.72,18.24,3.231197,5637463,33,002927,20260430
300399.SZ,天利科技,21.89,21.89,22.03,1.61439114,1395/5521,22.65,21.68,21.89,21.89,21.89,0,21.89,22.65,21.68,22.03,4.474169,6093190,33,300399,20260430
002524.SZ,光正眼科,4.38,4.38,4.41,1.61290323,1396/5521,4.44,4.33,4.38,4.38,4.38,0,4.38,4.44,4.33,4.41,2.534562,1.43967E7,33,002524,20260430
600712.SH,南宁百货,6.18,6.18,6.31,1.61030596,1397/5521,6.33,6.18,6.18,6.18,6.18,0,6.18,6.33,6.18,6.31,2.415458,1.02742E7,17,600712,20260430
688576.SH,西山科技,69.99,69.99,70.69,1.60988932,1398/5521,71.35,69.95,69.99,69.99,69.99,0,69.99,71.35,69.95,70.69,2.012361,473624,17,688576,20260430
920146.BJ,华阳变速,6.83,6.83,6.95,1.60818713,1399/5521,7.02,6.77,6.83,6.83,6.83,0,6.83,7.02,6.77,6.95,3.65497,2220928,151,920146,20260430
301072.SZ,中捷精工,24.22,24.22,24.65,1.6075845,1400/5521,24.86,24.22,24.22,24.22,24.22,0,24.22,24.86,24.22,24.65,2.638087,1880400,33,301072,20260430
300393.SZ,中来股份,9.98,9.98,10.12,1.6064257,1401/5521,10.55,9.96,9.98,9.98,9.98,0,9.98,10.55,9.96,10.12,5.923694,3.9376507E7,33,300393,20260430
003030.SZ,祖名股份,21.98,21.98,22.16,1.60476845,1402/5521,22.5,21.8,21.98,21.98,21.98,0,21.98,22.5,21.8,22.16,3.209536,2875200,33,003030,20260430
600708.SH,光明地产,3.74,3.74,3.8,1.60427807,1403/5521,3.9,3.68,3.74,3.74,3.74,0,3.74,3.9,3.68,3.8,5.882352,6.4484545E7,17,600708,20260430
600329.SH,达仁堂,40.9,40.9,40.6,1.6016016,1404/5521,41.35,40.39,40.9,40.9,40.9,0,40.9,41.35,40.39,40.6,2.402402,5178877,17,600329,20260430
600756.SH,浪潮软件,16.22,16.22,16.51,1.6,1405/5521,16.55,16.2,16.22,16.22,16.22,0,16.22,16.55,16.2,16.51,2.153846,8055116,17,600756,20260430
600966.SH,博汇纸业,6.31,6.31,6.35,1.6,1405/5521,6.38,6.2,6.31,6.31,6.31,0,6.31,6.38,6.2,6.35,2.88,1.2152E7,17,600966,20260430
603210.SH,泰鸿万立,16.34,16.34,16.52,1.59901599,1407/5521,16.79,16.3,16.34,16.34,16.34,0,16.34,16.79,16.3,16.52,3.01353,5619548,17,603210,20260430
002244.SZ,滨江集团,9.42,9.42,9.55,1.59574468,1408/5521,9.77,9.18,9.42,9.42,9.42,0,9.42,9.77,9.18,9.55,6.276595,4.3676804E7,33,002244,20260430
300218.SZ,安利股份,14.98,14.98,15.28,1.59574468,1408/5521,15.64,14.98,14.98,14.98,14.98,0,14.98,15.64,14.98,15.28,4.388297,6391500,33,300218,20260430
300198.SZ,*ST纳川,2.48,2.48,2.55,1.5936255,1410/5521,2.56,2.46,2.48,2.48,2.48,0,2.48,2.56,2.46,2.55,3.984063,1.673072E7,33,300198,20260430
301130.SZ,西点药业,31.65,31.65,32.12,1.58127767,1411/5521,32.43,31.65,31.65,31.65,31.65,0,31.65,32.43,31.65,32.12,2.466793,1456930,33,301130,20260430
002265.SZ,建设工业,22.16,22.16,22.51,1.57942238,1412/5521,22.6,22.11,22.16,22.16,22.16,0,22.16,22.6,22.11,22.51,2.211191,7064472,33,002265,20260430
000559.SZ,万向钱潮,15.73,15.73,16.09,1.57828283,1413/5521,16.43,15.72,15.73,15.73,15.73,0,15.73,16.43,15.72,16.09,4.482323,6.1952657E7,33,000559,20260430
003028.SZ,振邦智能,27.2,27.2,27.68,1.57798165,1414/5521,27.94,27,27.2,27.2,27.2,0,27.2,27.94,27,27.68,3.449541,1328156,33,003028,20260430
001301.SZ,尚太科技,84.0,84,85.65,1.57732448,1415/5521,86.2,83.22,84.0,84.0,84.0,0,84,86.2,83.22,85.65,3.534155,8266410,33,001301,20260430
000859.SZ,国风新材,8.92,8.92,9.04,1.57303371,1416/5521,9.28,8.92,8.92,8.92,8.92,0,8.92,9.28,8.92,9.04,4.044943,2.9100064E7,33,000859,20260430
600882.SH,妙可蓝多,20.33,20.33,20.68,1.57170923,1417/5521,20.83,20.24,20.33,20.33,20.33,0,20.33,20.83,20.24,20.68,2.897838,5840385,17,600882,20260430
301123.SZ,奕东电子,66.2,66.2,67.28,1.57004831,1418/5521,68.16,63.87,66.2,66.2,66.2,0,66.2,68.16,63.87,67.28,6.476449,1.1240159E7,33,301123,20260430
688584.SH,上海合晶,20.05,20.05,20.71,1.56939676,1419/5521,20.97,20,20.05,20.05,20.05,0,20.05,20.97,20,20.71,4.757233,6321481,17,688584,20260430
300493.SZ,润欣科技,15.91,15.91,16.19,1.56838143,1420/5521,16.23,15.87,15.91,15.91,15.91,0,15.91,16.23,15.87,16.19,2.258469,1.1800489E7,33,300493,20260430
002666.SZ,德联集团,5.15,5.15,5.19,1.56555773,1421/5521,5.29,5.13,5.15,5.15,5.15,0,5.15,5.29,5.13,5.19,3.131115,1.5106E7,33,002666,20260430
