股票代码,股票简称,最新价,所属概念,股票市场类型,涨跌幅:前复权[20260430],区间涨跌幅:前复权[20260424-20260430],所属概念数量,a股市值(不含限售股)[20260430],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],成交量[20260430],market_code,code
002182.SZ,宝武镁业,15.69,小金属概念;3D打印;军工;宁德时代概念;商业航天;一体化压铸;飞行汽车(eVTOL);苹果概念;无人机;比亚迪概念;低空经济;央企国企改革;消费电子概念;氢能源;特斯拉概念;机器人概念;5G;华为概念;华为汽车;国企改革;富士康概念;长安汽车概念;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.38387716,-1.3827781269641775,24,13579778392.35,15.66,16.05,15.3,15.69,4.798464,1.7984683E7,33,002182
688365.SH,光云科技,19.72,小红书概念;智谱AI;AIGC概念;云办公;拼多多概念;ChatGPT概念;财税数字化;抖音概念(字节概念);云计算;AI应用;AI智能体;阿里巴巴概念;ERP概念;DeepSeek概念;人工智能;数字经济;跨境电商;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,0.97286226,3.8441284886782543,19,8397262768.48,19.59,19.96,19.23,19.72,3.737839,1.3426185E7,17,688365
301102.SZ,兆讯传媒,10.74,小红书概念;文化传媒概念;抖音概念(字节概念);AIGC概念;腾讯概念;数据要素;数字经济;华为概念;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,1.1299435,0.0,9,4360440000.0,10.6,10.77,10.56,10.74,1.977401,2207943,33,301102
002264.SZ,新华都,8.35,小红书概念;网红经济;拼多多概念;快手概念;虚拟数字人;体育产业;AIGC概念;AI应用;抖音概念(字节概念);跨境电商;数据要素;数字经济;AI智能体;福建自贸区;人工智能;赛马概念;阿里巴巴概念;DeepSeek概念;海峡两岸;统一大市场;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.60240964,2.3284313725490136,21,5467436463.5,8.35,8.44,8.3,8.35,1.686746,1.6295E7,33,002264
301001.SZ,凯淳股份,30.39,小红书概念;拼多多概念;虚拟数字人;抖音概念(字节概念);AI应用;网红经济;AI智能体;阿里巴巴概念;数字经济;人工智能;跨境电商;DeepSeek概念;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,2.01409869,6.706460674157304,13,1528617000.0,29.83,30.49,29.83,30.39,2.215508,1562976,33,301001
600556.SH,天下秀,5.95,小红书概念;快手概念;虚拟数字人;Web3.0;文化传媒概念;AIGC概念;NFT概念;知识产权保护;抖音概念(字节概念);在线教育;AI应用;多模态AI;元宇宙;网红经济;AI智能体;IP经济(谷子经济);数据要素;腾讯概念;阿里巴巴概念;区块链;职业教育;人工智能;华为概念;MR(混合现实);西部大开发;融资融券;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-0.50167224,-3.4090909090909083,27,10756098469.9,5.98,6.03,5.9,5.95,2.173913,3.29137E7,17,600556
300612.SZ,宣亚国际,15.19,小红书概念;快手概念;文化传媒概念;NFT概念;拼多多概念;虚拟数字人;网红经济;Web3.0;AIGC概念;抖音概念(字节概念);AI应用;ChatGPT概念;多模态AI;元宇宙;腾讯概念;体育产业;智慧政务;AI智能体;百度概念;阿里巴巴概念;区块链;数字乡村;数字经济;人工智能;DeepSeek概念;京津冀一体化;乡村振兴;机器视觉;长安汽车概念;数据中心;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,0.66269052,3.052917232021705,31,2732369544.24,15.13,15.22,14.95,15.19,1.789264,6330375,33,300612
002291.SZ,遥望科技,6.7,小红书概念;快手概念;网红经济;短剧游戏;广东自贸区;文化传媒概念;NFT概念;虚拟数字人;Web3.0;AI应用;跨境电商;抖音概念(字节概念);数字经济;数据要素;人工智能;虚拟现实;粤港澳大湾区;乡村振兴;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.7518797,7.890499194847024,20,5823139309.0,6.6,6.76,6.57,6.7,2.857142,5.0261098E7,33,002291
300063.SZ,天龙集团,11.43,小红书概念;快手概念;Sora概念(文生视频);AIGC概念;抖音概念(字节概念);文化传媒概念;AI应用;百度概念;腾讯概念;阿里巴巴概念;网红经济;职业教育;独角兽概念;人工智能;华为概念;长安汽车概念;2025年报预增;丙烯酸;光刻胶;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,0.52770449,-5.848434925864916,20,7161088658.49,11.31,11.54,11.21,11.43,2.902374,3.3281582E7,33,300063
002279.SZ,久其软件,7.52,小红书概念;快手概念;财税数字化;数据安全;ChatGPT概念;AIGC概念;华为鲲鹏;信创;智慧政务;百度概念;AI应用;AI智能体;数据要素;鸿蒙概念;抖音概念(字节概念);网络安全;职业教育;腾讯概念;阿里巴巴概念;数字乡村;区块链;数字经济;人工智能;DeepSeek概念;华为概念;文化传媒概念;智能医疗;数据中心;网红经济;低空经济;京津冀一体化;跨境电商;化债概念(AMC概念);雄安新区;乡村振兴;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,-5.40880503,-6.930693069306937,36,5937461676.48,7.9,7.9,7.44,7.52,5.786163,5.4515318E7,33,002279
301110.SZ,青木科技,67.28,小红书概念;抖音概念(字节概念);阿里巴巴概念;AI应用;AI智能体;数据要素;人工智能;跨境电商;三胎概念;宠物经济;2026一季报预增;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,-1.8096906,-8.475037409876213,13,4397863704.24,68,69.07,67.07,67.28,2.918855,3725429,33,301110
301380.SZ,挖金客,34.38,小红书概念;ChatGPT概念;AI应用;抖音概念(字节概念);腾讯概念;百度概念;智慧政务;文化传媒概念;阿里巴巴概念;数据安全;数字经济;网络安全;人工智能;互联网金融;移动支付;华为概念;5G;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,0.58513751,3.3674082982561777,18,2775793514.94,34.05,34.67,33.99,34.38,1.989467,1323035,33,301380
300956.SZ,英力股份,15.76,消费电子概念;专精特新;小米概念;AI PC;机器人概念;人形机器人;人民币贬值受益;锂电池概念;光伏概念;储能;固态电池;HJT电池;光伏建筑一体化;TOPCON电池;绿色电力;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,0.89628681,8.990318118948815,16,3316729745.2,15.56,15.89,15.56,15.76,2.112676,3552531,33,300956
300784.SZ,利安科技,50.47,消费电子概念;专精特新;物联网;三胎概念;IP经济(谷子经济);机器人概念;旅游概念;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,1.34538153,4.0189612530915,8,848654311.75,49.69,50.85,49.69,50.47,2.329317,470520,33,300784
002632.SZ,道明光学,11.04,消费电子概念;智能穿戴;AI眼镜;新能源汽车;安防;华为概念;虚拟现实;无人机;液冷服务器;锂电池概念;光伏概念;固态电池;中俄贸易概念;元宇宙;石墨烯;共同富裕示范区;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,-1.34048257,-0.8086253369272384,17,6341660401.44,11.16,11.29,11.01,11.04,2.502234,9163469,33,002632
300647.SZ,超频三,7.07,消费电子概念;智慧灯杆;5G;智慧城市;液冷服务器;数据中心;锂电池概念;跨境电商;一带一路;动力电池回收,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,0.85592011,5.838323353293422,10,3228459951.01,6.99,7.12,6.98,7.07,1.997146,1.681845E7,33,300647
688661.SH,和林微纳,121.48,消费电子概念;芯片概念;英伟达概念;传感器;专精特新;机器人概念;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,-1.85020603,9.40201729106628,8,18451333102.48,123,126.83,119.99,121.48,5.526379,6631299,17,688661
301418.SZ,协昌科技,42.59,消费电子概念;芯片概念;石墨烯;两轮车;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,1.18793062,7.46908907393389,5,1253693465.06,42.11,42.64,41.5,42.59,2.708481,2050686,33,301418
301567.SZ,贝隆精密,43.63,消费电子概念;小米概念;智能穿戴;汽车电子;专精特新;机器人概念;AI眼镜;安防;虚拟现实;无人机;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,1.96307548,5.692829457364344,11,926694655.5,43,43.84,42.58,43.63,2.944613,1057230,33,301567
002861.SZ,瀛通通讯,16.34,消费电子概念;无线耳机;智能音箱;苹果概念;智能穿戴;AI眼镜;富士康概念;无线充电;虚拟现实;星闪概念;小米概念;比亚迪概念;人民币贬值受益;元宇宙;人工智能;医疗器械概念,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,0.61576355,6.5883887801696,16,2453747571.0,16.27,16.39,16.11,16.34,1.724137,4623960,33,002861
920871.BJ,派特尔,12.94,消费电子概念;无人机;数据中心;3D打印;锂电池概念;风电;融资融券;海工装备;固态电池;军工,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,1.25195618,-1.6717325227963573,10,608362311.66,12.83,13.07,12.68,12.94,3.051643,744340,151,920871
300835.SZ,龙磁科技,99.23,消费电子概念;数据中心;稀土永磁;专精特新;新能源汽车;光伏概念;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,8.05836872,4.5076355976829925,7,8250399462.15,91.83,99.69,91.83,99.23,8.559294,6668610,33,300835
002876.SZ,三利谱,30.91,消费电子概念;柔性屏(折叠屏);智能穿戴;虚拟现实;OLED;小米概念;专精特新;融资融券;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.71684588,6.955017301038067,9,4603785412.38,30.73,31.42,30.2,30.91,3.975236,6187346,33,002876
920427.BJ,华维设计,12.2,消费电子概念;融资融券;芯片概念;新型城镇化;地下管网;先进封装;房屋检测;低空经济,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,2.9535865,-0.40816326530612823,8,621077770.8,11.85,12.45,11.7,12.2,6.329113,2827063,151,920427
002962.SZ,五方光电,16.47,消费电子概念;汽车电子;MR(混合现实);小米概念;虚拟现实;专精特新;安防;人民币贬值受益;华为概念,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,-1.02163462,-3.4017595307917996,9,3445260562.35,16.79,17.22,16.43,16.47,4.747596,1.4213056E7,33,002962
688260.SH,昀冢科技,35.8,消费电子概念;汽车电子;光纤概念;华为概念;无人驾驶;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,0.22396417,15.11254019292603,6,4296000000.0,35.82,36.45,35.4,35.8,2.939529,4895914,17,688260
002729.SZ,好利科技,18.42,消费电子概念;汽车电子;比亚迪概念;新能源汽车;福建自贸区;海峡两岸;数据中心;光伏概念;家用电器;充电桩;储能;风电;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,1.32013201,-1.3918629550321093,13,3231992854.14,18.18,18.64,18.08,18.42,3.080308,6372880,33,002729
920125.BJ,鸿仕达,87.2,消费电子概念;PCB概念;芯片概念;新能源汽车;先进封装;储能;新股与次新股;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,29.99403697,89.56521739130436,8,1437190200.8,70.48,87.2,70,87.2,25.641025,4894638,151,920125
300679.SZ,电连技术,45.0,消费电子概念;PCB概念;柔性屏(折叠屏);5G;新型烟草(电子烟);小米概念;人形机器人;比亚迪概念;无人驾驶;华为概念;新能源汽车;数据中心;无人机;物联网;深股通;融资融券,中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,-0.50851205,6.157112526539277,16,16174860525.0,45,45.97,44.12,45.0,4.090205,2.1109167E7,33,300679
300700.SZ,岱勒新材,17.36,消费电子概念;第三代半导体;芯片概念;光刻胶;专精特新;光伏概念;机器人概念;燃料电池;氢能源;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,3.21046373,3.70370370370371,10,4697795658.64,16.88,17.57,16.7,17.36,5.172413,1.3215888E7,33,300700
688210.SH,统联精密,44.92,消费电子概念;3D打印;苹果概念;柔性屏(折叠屏);AI眼镜;专精特新;智能穿戴;人形机器人;无人机;人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,3.50230415,-2.347826086956518,13,7270698508.84,42.6,45.43,42.6,44.92,6.520737,3520259,17,688210
600409.SH,三友化工,7.76,消毒剂;有机硅概念;钠离子电池;绿色电力;国企改革;光伏概念;京津冀一体化;华为概念;沪股通;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-1.7721519,5.5782312925170086,10,16019351716.48,7.9,7.99,7.72,7.76,3.417721,3.3152756E7,17,600409
