股票代码,股票简称,最新价,所属概念,股票市场类型,涨跌幅:前复权[20260430],成交额[20260430],主力资金流向区间增长值[20260424-20260430],主力资金流向[20260424],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260430],所属概念数量,a股市值(不含限售股)[20260430],成交量[20260430],主力买入金额[20260430],主力卖出金额[20260430],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],market_code,code,主力资金流向[20260427]
688620.SH,安凯微,13.44,智能穿戴;AI眼镜;无线耳机;芯片概念;消费电子概念;人脸识别;小米概念;物联网;智能家居;专精特新;东数西算(算力);阿里巴巴概念;人工智能;DeepSeek概念;人民币贬值受益;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,4.42890443,2.15988802E8,16129713.7,3916006.500000001,,,20045720.2,16,3122360908.8,1.6166603E7,40781665.0,20735944.8,12.88,13.72,12.83,13.44,6.915306,17,688620,29011569.4
301186.SZ,超达装备,66.46,小米汽车;华为汽车;小米概念;专精特新;新能源汽车;长安汽车概念;特斯拉概念;机器人概念;比亚迪概念;储能;换电概念;锂电池概念;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,2.24615385,1.53944559E8,15996000.600000001,,,7413164.699999999,,13,5112922120.12,2339569,17108481.3,21031270.4,65.32,67.5,64.01,66.46,5.36923,33,301186,629567.0
688131.SH,皓元医药,74.56,CRO概念;减肥药;重组蛋白;创新药;合成生物;维生素;智能医疗;专精特新;人工智能;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,2.403516,3.97448609E8,15982122.0,,6852386.0,,11203094.0,11,15814472152.32,5401822,83120023.0,71916929.0,72.11,75.38,71.28,74.56,5.631094,17,688131,16717019.0
000686.SZ,东北证券,8.67,期货概念;证金持股;2025年报预增;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.5800464,2.73692547E8,15979676.0,,,,,5,20291726773.05,3.1489004E7,34603850.0,41384052.0,8.59,8.8,8.58,8.67,2.552204,33,000686,53881626.0
601618.SH,中国中冶,2.93,中字头股票;同花顺中特估100;金属镍;央企国企改革;国企改革;PPP概念;碳中和;装配式建筑;一带一路;新型城镇化;光伏概念;沪股通;融资融券;工业互联网;高端装备,上证180;上证AB股;上证A股;上证上市公司;上证主板A股;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;含H股的A股;沪深300;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-1.01351351,2.73077645E8,15941910.0,,45983395.0,64259309.9,,15,52308174168.1,9.2889986E7,43641491.0,87132185.0,2.96,2.97,2.93,2.93,1.351351,17,601618,
002067.SZ,景兴纸业,4.89,机器人概念;烟草;数字孪生;托育服务;数字经济;光伏建筑一体化;创投;一带一路;长三角一体化;绿色电力;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,-0.40733198,1.77257949E8,15939138.0,,,55437270.0,,12,6540882841.17,3.6142E7,19778578.0,22471848.0,4.92,4.95,4.87,4.89,1.629327,33,002067,
300031.SZ,宝通科技,23.13,虚拟现实;云游戏;机器视觉;新型工业化;MR(混合现实);传感器;元宇宙;手机游戏;华为概念;车联网(车路协同);网络游戏;数字孪生;人工智能;机器人概念;工业互联网;无人驾驶;AI应用;IP经济(谷子经济);虚拟数字人;DeepSeek概念;创投;数字经济;人民币贬值受益;百度概念;无人机;碳中和;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,0.47784535,2.97558116E8,15859495.0,,,,13878992.0,28,8139490761.96,1.2830412E7,47313870.0,33434878.0,23.01,23.39,22.9,23.13,2.128583,33,300031,85893113.0
300855.SZ,图南股份,39.28,航空发动机;特钢概念;大飞机;专精特新;军工;军民融合;核电;融资融券;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,1.10682111,1.75320919E8,15845620.3,,3592327.0,,11275872.600000001,9,11507317100.64,4468142,21510956.6,10235084.0,38.89,40.12,38.64,39.28,3.809523,33,300855,2577790.5
600428.SH,中远海特,8.56,中字头股票;航运概念;高股息精选;自由贸易港;沪股通;国企改革;回购增持再贷款概念;央企国企改革;人民币贬值受益;粤港澳大湾区;比亚迪概念;DeepSeek概念;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-0.23310023,3.147793E8,15826786.600000001,,,,12837413.0,13,20931644590.48,3.6787038E7,43466409.0,30628996.0,8.55,8.69,8.41,8.56,3.263403,17,600428,
002658.SZ,雪迪龙,8.51,核电;航空发动机;商业航天;PM2.5;氢能源;固废处理;雄安新区;碳中和;碳交易;京津冀一体化;专精特新;物联网;数字经济;DeepSeek概念;芯片概念;数据要素;AI智能体;中芯国际概念;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,-2.18390805,1.13968419E8,15820256.899999999,,,1097582.0,,19,3051358356.49,1.337223E7,2647387.0,9392583.0,8.7,8.7,8.43,8.51,3.103448,33,002658,
300091.SZ,*ST金灵,3.26,无人机;军工;ST板块;储能;核电;燃料电池;光热发电;高端装备;超超临界发电;污水处理;氢能源;碳中和;乡村振兴,*ST;全部AB股;全部A股;全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司;风险警示板,2.83911672,8.0168723E7,15818329.0,,,,8156807.0,13,5331475120.16,2.4903475E7,23280052.0,15123245.0,3.16,3.31,3.12,3.26,5.99369,33,300091,
